player_name,position,team,adp,draft_count,snapshot_date,first_name,last_name,fpts_ppr,model_overall_rank,model_pos_rank_str,rank_diff,pos_rank,adp_prev,adp_change,value_score
Jarquez Hunter,RB,,239.9,,2026-03-18,,,,,,,RB101,239.9,-0.0,
Jalen Reagor,WR,,239.9,,2026-03-18,,,,,,,WR135,240.0,0.1,
J'Mari Taylor,RB,,239.9,,2026-03-18,,,,,,,RB96,240.0,0.1,
Erick All,TE,,239.9,,2026-03-18,,,,,,,TE53,240.0,0.1,
Eric McAlister,WR,,239.9,,2026-03-18,,,,,,,WR132,239.9,-0.0,
Dyami Brown,WR,,239.9,,2026-03-18,,,,,,,WR132,240.0,0.1,
Drew Allar,QB,,239.9,,2026-03-18,,,,,,,QB44,240.0,0.1,
Dont'e Thornton,WR,,239.9,,2026-03-18,,,,,,,WR127,239.9,-0.0,
Devin Singletary,RB,,239.9,,2026-03-18,,,,,,,RB100,239.9,-0.0,
Derek Carr,QB,,239.9,,2026-03-18,,,,,,,QB43,239.6,-0.3,
Demarcus Robinson,WR,,239.9,,2026-03-18,,,,,,,WR129,239.9,-0.0,
Deion Burks,WR,,239.9,,2026-03-18,,,,,,,WR136,239.8,-0.1,
Darren Waller,TE,,239.9,,2026-03-18,,,,,,,TE57,239.8,-0.1,
Jalen Royals,WR,,239.9,,2026-03-18,,,,,,,WR132,239.9,-0.0,
Cole Kmet,TE,,239.6,,2026-03-18,,,,,,,TE44,239.5,-0.1,
Jaylen Wright,RB,,238.4,,2026-03-18,,,,,,,RB80,238.6,0.2,
Michael Mayer,TE,,239.5,,2026-03-18,,,,,,,TE42,239.4,-0.1,
Darnell Washington,TE,,238.3,,2026-03-18,,,,,,,TE38,238.5,0.2,
Brashard Smith,RB,,238.3,,2026-03-18,,,,,,,RB78,229.3,-9.0,
Mack Hollins,WR,,237.8,,2026-03-18,,,,,,,WR105,237.5,-0.3,
Kirk Cousins,QB,,237.8,,2026-03-18,,,,,,,QB37,232.3,-5.5,
Chris Bell,WR,,237.6,,2026-03-18,,,,,,,WR104,233.8,-3.8,
Hollywood Brown,WR,,237.5,,2026-03-18,,,,,,,WR103,239.4,1.9,
Greg Dulcich,TE,,237.5,,2026-03-18,,,,,,,TE37,239.7,2.2,
Kaleb Johnson,RB,,237.2,,2026-03-18,,,,,,,RB77,217.5,-19.7,
J.J. McCarthy,QB,,236.9,,2026-03-18,,,,,,,QB36,220.7,-16.2,
Jahan Dotson,WR,,236.6,,2026-03-18,,,,,,,WR102,237.8,1.2,
Tyquan Thornton,WR,,235.9,,2026-03-18,,,,,,,WR101,238.9,3.0,
Justice Hill,RB,,235.9,,2026-03-18,,,,,,,RB75,239.7,3.8,
Jordan James,RB,,235.9,,2026-03-18,,,,,,,RB76,234.9,-1.0,
Darius Slayton,WR,,235.6,,2026-03-18,,,,,,,WR100,237.3,1.7,
Evan Engram,TE,,235.4,,2026-03-18,,,,,,,TE36,235.9,0.5,
Emari Demercado,RB,,235.4,,2026-03-18,,,,,,,RB74,240.0,4.6,
Adam Randall,RB,,235.4,,2026-03-18,,,,,,,RB73,237.1,1.7,
Ted Hurst,WR,,235.0,,2026-03-18,,,,,,,WR99,232.2,-2.8,
Joe Mixon,RB,,234.9,,2026-03-18,,,,,,,RB72,222.2,-12.7,
Justin Fields,QB,,234.5,,2026-03-18,,,,,,,QB35,239.6,5.1,
Keenan Allen,WR,,234.1,,2026-03-18,,,,,,,WR98,228.0,-6.1,
Ty Simpson,QB,,233.9,,2026-03-18,,,,,,,QB34,233.8,-0.1,
Rashod Bateman,WR,,233.7,,2026-03-18,,,,,,,WR97,233.9,0.2,
Rasheen Ali,RB,,239.9,,2026-03-18,,,,,,,RB99,240.0,0.1,
Dontayvion Wicks,WR,,233.6,,2026-03-18,,,,,,,WR96,236.4,2.8,
Jerome Ford,RB,,238.3,,2026-03-18,,,,,,,RB79,240.0,1.7,
Treylon Burks,WR,,239.5,,2026-03-18,,,,,,,WR119,239.5,-0.0,
Deshaun Watson,QB,,238.4,,2026-03-18,,,,,,,QB39,238.4,-0.0,
Mac Jones,QB,,238.4,,2026-03-18,,,,,,,QB38,237.2,-1.2,
Ja'Tavion Sanders,TE,,239.5,,2026-03-18,,,,,,,TE43,239.3,-0.2,
DeMario Douglas,WR,,239.5,,2026-03-18,,,,,,,WR120,239.3,-0.2,
Trevor Etienne,RB,,239.4,,2026-03-18,,,,,,,RB87,239.7,0.3,
Bryce Lance,WR,,239.4,,2026-03-18,,,,,,,WR118,238.6,-0.8,
Ty Johnson,RB,,239.3,,2026-03-18,,,,,,,RB86,238.9,-0.4,
Tutu Atwell,WR,,239.3,,2026-03-18,,,,,,,WR116,240.0,0.7,
Skyler Bell,WR,,239.3,,2026-03-18,,,,,,,WR115,239.0,-0.3,
Max Klare,TE,,239.3,,2026-03-18,,,,,,,TE41,238.4,-0.9,
Andrei Iosivas,WR,,239.3,,2026-03-18,,,,,,,WR117,239.3,-0.0,
Xavier Legette,WR,,239.2,,2026-03-18,,,,,,,WR114,239.0,-0.2,
Seth McGowan,RB,,239.2,,2026-03-18,,,,,,,RB85,238.5,-0.7,
Antonio Williams,WR,,239.2,,2026-03-18,,,,,,,WR113,238.9,-0.3,
Anthony Richardson,QB,,239.2,,2026-03-18,,,,,,,QB40,237.8,-1.4,
MarShawn Lloyd,RB,,239.1,,2026-03-18,,,,,,,RB84,238.8,-0.3,
Elijah Arroyo,TE,,239.1,,2026-03-18,,,,,,,TE40,239.0,-0.1,
Dawson Knox,TE,,239.0,,2026-03-18,,,,,,,TE39,239.1,0.1,
Calvin Austin III,WR,,239.0,,2026-03-18,,,,,,,WR112,239.9,0.9,
Olamide Zaccheaus,WR,,238.9,,2026-03-18,,,,,,,WR111,239.0,0.1,
Malachi Fields,WR,,238.9,,2026-03-18,,,,,,,WR110,237.8,-1.1,
Devin Neal,RB,,238.9,,2026-03-18,,,,,,,RB83,228.9,-10.0,
Isaiah Bond,WR,,238.8,,2026-03-18,,,,,,,WR109,238.4,-0.4,
Chris Brooks,RB,,238.7,,2026-03-18,,,,,,,RB82,238.9,0.2,
Kendrick Bourne,WR,,238.6,,2026-03-18,,,,,,,WR107,239.4,0.8,
Jalen Tolbert,WR,,238.6,,2026-03-18,,,,,,,WR107,239.8,1.2,
DJ Giddens,RB,,238.5,,2026-03-18,,,,,,,RB81,238.5,-0.0,
Jack Bech,WR,,238.4,,2026-03-18,,,,,,,WR106,237.6,-0.8,
Roman Hemby,RB,,239.9,,2026-03-18,,,,,,,RB98,239.8,-0.1,
Jimmy Horn,WR,,240.0,,2026-03-18,,,,,,,WR156,239.9,-0.1,
Sione Vaki,RB,,239.9,,2026-03-18,,,,,,,RB103,239.7,-0.2,
Nathan Carter,RB,,240.0,,2026-03-18,,,,,,,RB116,240.0,-0.0,
Mo Alie-Cox,TE,,240.0,,2026-03-18,,,,,,,TE64,240.0,-0.0,
Mitchell Evans,TE,,240.0,,2026-03-18,,,,,,,TE60,240.0,-0.0,
Mitch Tinsley,WR,,240.0,,2026-03-18,,,,,,,WR153,240.0,-0.0,
Matt Breida,RB,,240.0,,2026-03-18,,,,,,,RB106,240.0,-0.0,
Mason Rudolph,QB,,240.0,,2026-03-18,,,,,,,QB57,240.0,-0.0,
Marlin Klein,TE,,240.0,,2026-03-18,,,,,,,TE70,240.0,-0.0,
Malik Knowles,WR,,240.0,,2026-03-18,,,,,,,WR144,240.0,-0.0,
Malachi Corley,WR,,240.0,,2026-03-18,,,,,,,WR146,240.0,-0.0,
Luke Musgrave,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
Luke Lachey,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
Lil'Jordan Humphrey,WR,,240.0,,2026-03-18,,,,,,,WR159,240.0,-0.0,
Lan Larison,RB,,240.0,,2026-03-18,,,,,,,RB110,240.0,-0.0,
Konata Mumpfield,WR,,240.0,,2026-03-18,,,,,,,WR146,239.9,-0.1,
Kevin Coleman Jr.,WR,,240.0,,2026-03-18,,,,,,,WR146,240.0,-0.0,
Kenny McIntosh,RB,,240.0,,2026-03-18,,,,,,,RB116,240.0,-0.0,
Kendre Miller,RB,,240.0,,2026-03-18,,,,,,,RB104,240.0,-0.0,
Kalel Mullings,RB,,240.0,,2026-03-18,,,,,,,RB110,239.8,-0.2,
Joshua Palmer,WR,,240.0,,2026-03-18,,,,,,,WR140,240.0,-0.0,
Josh Oliver,TE,,240.0,,2026-03-18,,,,,,,TE62,240.0,-0.0,
Josh Cameron,WR,,240.0,,2026-03-18,,,,,,,WR143,240.0,-0.0,
Jordan Whittington,WR,,240.0,,2026-03-18,,,,,,,WR159,240.0,-0.0,
John Michael Gyllenborg,TE,,240.0,,2026-03-18,,,,,,,TE64,240.0,-0.0,
Joe Milton,QB,,240.0,,2026-03-18,,,,,,,QB57,240.0,-0.0,
Joe Flacco,QB,,240.0,,2026-03-18,,,,,,,QB47,239.9,-0.1,
Nick Chubb,RB,,240.0,,2026-03-18,,,,,,,RB108,239.9,-0.1,
Jimmy Garoppolo,QB,,240.0,,2026-03-18,,,,,,,QB53,240.0,-0.0,
Noah Whittington,RB,,240.0,,2026-03-18,,,,,,,RB110,240.0,-0.0,
Quinn Ewers,QB,,240.0,,2026-03-18,,,,,,,QB57,240.0,-0.0,
Jaylin Noel,WR,,232.4,,2026-03-18,,,,,,,WR95,231.5,-0.9,
Zavion Thomas,WR,,240.0,,2026-03-18,,,,,,,WR142,240.0,-0.0,
Zavier Scott,RB,,240.0,,2026-03-18,,,,,,,RB112,240.0,-0.0,
Xavier Smith,WR,,240.0,,2026-03-18,,,,,,,WR152,240.0,-0.0,
Xavier Restrepo,WR,,240.0,,2026-03-18,,,,,,,WR151,240.0,-0.0,
Xavier Hutchinson,WR,,240.0,,2026-03-18,,,,,,,WR145,240.0,-0.0,
Will Shipley,RB,,240.0,,2026-03-18,,,,,,,RB104,240.0,-0.0,
Van Jefferson,WR,,240.0,,2026-03-18,,,,,,,WR139,240.0,-0.0,
Tyson Bagent,QB,,240.0,,2026-03-18,,,,,,,QB49,239.7,-0.3,
Tyrell Shavers,WR,,240.0,,2026-03-18,,,,,,,WR152,240.0,-0.0,
Tyler Huntley,QB,,240.0,,2026-03-18,,,,,,,QB54,240.0,-0.0,
Theo Wease,WR,,240.0,,2026-03-18,,,,,,,WR165,240.0,-0.0,
Terrace Marshall Jr.,WR,,240.0,,2026-03-18,,,,,,,WR144,240.0,-0.0,
Taysom Hill,TE,,240.0,,2026-03-18,,,,,,,TE62,239.9,-0.1,
Tanner McKee,QB,,240.0,,2026-03-18,,,,,,,QB55,240.0,-0.0,
Tanner Koziol,TE,,240.0,,2026-03-18,,,,,,,TE60,240.0,-0.0,
Spencer Rattler,QB,,240.0,,2026-03-18,,,,,,,QB56,240.0,-0.0,
Snoop Conner,RB,,240.0,,2026-03-18,,,,,,,RB106,240.0,-0.0,
Skyy Moore,WR,,240.0,,2026-03-18,,,,,,,WR147,240.0,-0.0,
Sean Clifford,QB,,240.0,,2026-03-18,,,,,,,QB57,240.0,-0.0,
Roman Wilson,WR,,240.0,,2026-03-18,,,,,,,WR146,240.0,-0.0,
Riley Leonard,QB,,240.0,,2026-03-18,,,,,,,QB49,239.9,-0.1,
Reggie Virgil,WR,,240.0,,2026-03-18,,,,,,,WR151,240.0,-0.0,
Rahsul Faison,RB,,240.0,,2026-03-18,,,,,,,RB112,240.0,-0.0,
Raheim Sanders,RB,,240.0,,2026-03-18,,,,,,,RB109,240.0,-0.0,
Phil Mafah,RB,,240.0,,2026-03-18,,,,,,,RB112,240.0,-0.0,
Jeremy McNichols,RB,,240.0,,2026-03-18,,,,,,,RB110,240.0,-0.0,
Jawhar Jordan,RB,,240.0,,2026-03-18,,,,,,,RB112,240.0,-0.0,
Jarrett Stidham,QB,,240.0,,2026-03-18,,,,,,,QB54,240.0,-0.0,
Cedric Tillman,WR,,240.0,,2026-03-18,,,,,,,WR146,239.9,-0.1,
Carson Wentz,QB,,240.0,,2026-03-18,,,,,,,QB54,240.0,-0.0,
Carson Beck,QB,,240.0,,2026-03-18,,,,,,,QB53,239.9,-0.1,
Cam Akers,RB,,240.0,,2026-03-18,,,,,,,RB104,240.0,-0.0,
Caleb Douglas,WR,,240.0,,2026-03-18,,,,,,,WR144,240.0,-0.0,
Cade Stover,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
CJ Daniels,WR,,240.0,,2026-03-18,,,,,,,WR151,240.0,-0.0,
Brock Wright,TE,,240.0,,2026-03-18,,,,,,,TE62,240.0,-0.0,
Brevyn Spann-Ford,TE,,240.0,,2026-03-18,,,,,,,TE59,240.0,-0.0,
Brandin Cooks,WR,,240.0,,2026-03-18,,,,,,,WR153,240.0,-0.0,
Ben Skowronek,WR,,240.0,,2026-03-18,,,,,,,WR153,240.0,-0.0,
Barion Brown,WR,,240.0,,2026-03-18,,,,,,,WR152,240.0,-0.0,
Austin Hooper,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
Austin Ekeler,RB,,240.0,,2026-03-18,,,,,,,RB116,239.9,-0.1,
Arian Smith,WR,,240.0,,2026-03-18,,,,,,,WR142,240.0,-0.0,
Antonio Gibson,RB,,240.0,,2026-03-18,,,,,,,RB114,240.0,-0.0,
Anthony Gould,WR,,240.0,,2026-03-18,,,,,,,WR151,240.0,-0.0,
Andrew Armstrong,WR,,240.0,,2026-03-18,,,,,,,WR163,240.0,-0.0,
Adam Trautman,TE,,240.0,,2026-03-18,,,,,,,TE62,239.8,-0.2,
Zach Ertz,TE,,239.9,,2026-03-18,,,,,,,TE52,239.4,-0.5,
Will Howard,QB,,239.9,,2026-03-18,,,,,,,QB45,239.9,-0.0,
Tyler Conklin,TE,,239.9,,2026-03-18,,,,,,,TE57,240.0,0.1,
Tommy Tremble,TE,,239.9,,2026-03-18,,,,,,,TE57,239.9,-0.0,
Taylen Green,QB,,239.9,,2026-03-18,,,,,,,QB42,239.8,-0.1,
Tai Felton,WR,,239.9,,2026-03-18,,,,,,,WR136,239.8,-0.1,
Chase Claypool,WR,,240.0,,2026-03-18,,,,,,,WR140,240.0,-0.0,
Chase Roberts,WR,,240.0,,2026-03-18,,,,,,,WR147,240.0,-0.0,
Chris Moore,WR,,240.0,,2026-03-18,,,,,,,WR148,240.0,-0.0,
Colbie Young,WR,,240.0,,2026-03-18,,,,,,,WR143,240.0,-0.0,
Jam Miller,RB,,240.0,,2026-03-18,,,,,,,RB108,239.9,-0.1,
Jalen Milroe,QB,,240.0,,2026-03-18,,,,,,,QB51,239.9,-0.1,
Jaleel McLaughlin,RB,,240.0,,2026-03-18,,,,,,,RB104,240.0,-0.0,
Jacob Cowing,WR,,240.0,,2026-03-18,,,,,,,WR146,240.0,-0.0,
Isaiah Williams,WR,,240.0,,2026-03-18,,,,,,,WR153,240.0,-0.0,
Isaiah Neyor,WR,,240.0,,2026-03-18,,,,,,,WR163,240.0,-0.0,
Isaiah Hodgins,WR,,240.0,,2026-03-18,,,,,,,WR159,240.0,-0.0,
Grant Calcaterra,TE,,240.0,,2026-03-18,,,,,,,TE62,240.0,-0.0,
Garrett Nussmeier,QB,,240.0,,2026-03-18,,,,,,,QB51,240.0,-0.0,
Gardner Minshew II,QB,,240.0,,2026-03-18,,,,,,,QB47,239.9,-0.1,
Foster Moreau,TE,,240.0,,2026-03-18,,,,,,,TE69,240.0,-0.0,
Elijah Higgins,TE,,240.0,,2026-03-18,,,,,,,TE64,240.0,-0.0,
Savion Williams,WR,,239.9,,2026-03-18,,,,,,,WR136,239.9,-0.0,
Efton Chism,WR,,240.0,,2026-03-18,,,,,,,WR146,239.9,-0.1,
DeVante Parker,WR,,240.0,,2026-03-18,,,,,,,WR151,240.0,-0.0,
De'Zhaun Stribling,WR,,240.0,,2026-03-18,,,,,,,WR140,240.0,-0.0,
Davis Mills,QB,,240.0,,2026-03-18,,,,,,,QB54,240.0,-0.0,
Davis Allen,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
David Sills,WR,,240.0,,2026-03-18,,,,,,,WR153,240.0,-0.0,
Darius Cooper,WR,,240.0,,2026-03-18,,,,,,,WR156,240.0,-0.0,
Dane Key,WR,,240.0,,2026-03-18,,,,,,,WR152,240.0,-0.0,
Damien Martinez,RB,,240.0,,2026-03-18,,,,,,,RB106,240.0,-0.0,
Dallen Bentley,TE,,240.0,,2026-03-18,,,,,,,TE71,240.0,-0.0,
Dae'Quan Wright,TE,,240.0,,2026-03-18,,,,,,,TE66,240.0,-0.0,
Craig Reynolds,RB,,240.0,,2026-03-18,,,,,,,RB111,240.0,-0.0,
Cole Payton,QB,,240.0,,2026-03-18,,,,,,,QB57,240.0,-0.0,
Dillon Bell,WR,,240.0,,2026-03-18,,,,,,,WR147,240.0,-0.0,
Mike Gesicki,TE,,230.8,,2026-03-18,,,,,,,TE35,232.9,2.1,
LeQuint Allen,RB,,230.1,,2026-03-18,,,,,,,RB71,229.8,-0.3,
Carnell Tate,WR,,56.0,,2026-03-18,,,,,,,WR28,55.0,-1.0,
Justin Herbert,QB,,82.8,,2026-03-18,,,,,,,QB9,81.6,-1.2,
Dak Prescott,QB,,82.7,,2026-03-18,,,,,,,QB8,82.9,0.2,
Ricky Pearsall,WR,,80.9,,2026-03-18,,,,,,,WR40,79.1,-1.8,
Chuba Hubbard,RB,,79.8,,2026-03-18,,,,,,,RB29,86.4,6.6,
Rhamondre Stevenson,RB,,78.6,,2026-03-18,,,,,,,RB28,78.2,-0.4,
Harold Fannin,TE,,77.4,,2026-03-18,,,,,,,TE5,79.1,1.7,
Jaylen Warren,RB,,76.8,,2026-03-18,,,,,,,RB27,72.9,-3.9,
Michael Wilson,WR,,76.2,,2026-03-18,,,,,,,WR39,77.6,1.4,
DK Metcalf,WR,,74.7,,2026-03-18,,,,,,,WR38,71.7,-3.0,
Parker Washington,WR,,73.1,,2026-03-18,,,,,,,WR37,72.9,-0.2,
Drake Maye,QB,,72.0,,2026-03-18,,,,,,,QB7,70.4,-1.6,
Alec Pierce,WR,,71.2,,2026-03-18,,,,,,,WR36,73.9,2.7,
David Montgomery,RB,,71.1,,2026-03-18,,,,,,,RB26,73.1,2.0,
Jalen Hurts,QB,,69.8,,2026-03-18,,,,,,,QB6,70.4,0.6,
Tyler Warren,TE,,68.9,,2026-03-18,,,,,,,TE4,71.6,2.7,
Caleb Williams,QB,,68.7,,2026-03-18,,,,,,,QB5,68.5,-0.2,
Courtland Sutton,WR,,67.9,,2026-03-18,,,,,,,WR35,66.4,-1.5,
Jordyn Tyson,WR,,67.6,,2026-03-18,,,,,,,WR34,66.1,-1.5,
Marvin Harrison,WR,,65.3,,2026-03-18,,,,,,,WR33,63.7,-1.6,
D.J. Moore,WR,,64.8,,2026-03-18,,,,,,,WR32,64.6,-0.2,
Joe Burrow,QB,,64.5,,2026-03-18,,,,,,,QB4,65.1,0.6,
Jayden Daniels,QB,,63.2,,2026-03-18,,,,,,,QB3,62.7,-0.5,
Makai Lemon,WR,,62.4,,2026-03-18,,,,,,,WR31,60.9,-1.5,
RJ Harvey,RB,,61.3,,2026-03-18,,,,,,,RB25,58.7,-2.6,
Brian Thomas,WR,,60.7,,2026-03-18,,,,,,,WR30,59.1,-1.6,
Trevor Lawrence,QB,,84.6,,2026-03-18,,,,,,,QB10,84.2,-0.4,
D'Andre Swift,RB,,58.6,,2026-03-18,,,,,,,RB24,61.2,2.6,
Jakobi Meyers,WR,,85.4,,2026-03-18,,,,,,,WR41,84.7,-0.7,
Tyler Allgeier,RB,,88.8,,2026-03-18,,,,,,,RB30,88.0,-0.8,
J.K. Dobbins,RB,,112.9,,2026-03-18,,,,,,,RB36,127.0,14.1,
Kyler Murray,QB,,112.2,,2026-03-18,,,,,,,QB19,122.1,9.9,
Baker Mayfield,QB,,111.6,,2026-03-18,,,,,,,QB18,110.4,-1.2,
Oronde Gadsden,TE,,110.2,,2026-03-18,,,,,,,TE9,106.8,-3.4,
Romeo Doubs,WR,,109.3,,2026-03-18,,,,,,,WR49,126.7,17.4,
Jordan Love,QB,,109.0,,2026-03-18,,,,,,,QB17,107.2,-1.8,
Jayden Reed,WR,,107.1,,2026-03-18,,,,,,,WR48,109.5,2.4,
Jared Goff,QB,,105.5,,2026-03-18,,,,,,,QB16,105.0,-0.5,
Jadarian Price,RB,,105.1,,2026-03-18,,,,,,,RB35,102.5,-2.6,
Xavier Worthy,WR,,104.5,,2026-03-18,,,,,,,WR47,101.7,-2.8,
Wan'Dale Robinson,WR,,103.7,,2026-03-18,,,,,,,WR46,103.4,-0.3,
Bo Nix,QB,,102.4,,2026-03-18,,,,,,,QB15,103.8,1.4,
Matthew Stafford,QB,,100.6,,2026-03-18,,,,,,,QB14,99.6,-1.0,
Blake Corum,RB,,100.3,,2026-03-18,,,,,,,RB34,97.0,-3.3,
Sam LaPorta,TE,,99.4,,2026-03-18,,,,,,,TE8,96.2,-3.2,
Tony Pollard,RB,,99.1,,2026-03-18,,,,,,,RB33,95.3,-3.8,
Chris Godwin,WR,,98.5,,2026-03-18,,,,,,,WR45,103.4,4.9,
Brock Purdy,QB,,96.5,,2026-03-18,,,,,,,QB13,96.1,-0.4,
Quentin Johnston,WR,,95.9,,2026-03-18,,,,,,,WR44,93.5,-2.4,
Kyle Pitts,TE,,95.1,,2026-03-18,,,,,,,TE7,93.7,-1.4,
Michael Pittman Jr.,WR,,94.1,,2026-03-18,,,,,,,WR43,91.8,-2.3,
Rico Dowdle,RB,,93.5,,2026-03-18,,,,,,,RB32,97.0,3.5,
Jordan Addison,WR,,90.5,,2026-03-18,,,,,,,WR42,97.1,6.6,
Kyle Monangai,RB,,90.4,,2026-03-18,,,,,,,RB31,88.3,-2.1,
Patrick Mahomes,QB,,89.2,,2026-03-18,,,,,,,QB12,88.3,-0.9,
Tucker Kraft,TE,,87.4,,2026-03-18,,,,,,,TE6,86.5,-0.9,
Kenneth Gainwell,RB,,116.1,,2026-03-18,,,,,,,RB37,116.5,0.4,
Bhayshul Tuten,RB,,57.8,,2026-03-18,,,,,,,RB23,64.6,6.8,
Cam Skattebo,RB,,54.7,,2026-03-18,,,,,,,RB22,52.3,-2.4,
George Pickens,WR,,23.4,,2026-03-18,,,,,,,WR9,23.7,0.3,
Chase Brown,RB,,22.4,,2026-03-18,,,,,,,RB13,22.6,0.2,
Brock Bowers,TE,,22.4,,2026-03-18,,,,,,,TE2,22.1,-0.3,
Derrick Henry,RB,,20.9,,2026-03-18,,,,,,,RB12,20.3,-0.6,
Kenneth Walker III,RB,,20.1,,2026-03-18,,,,,,,RB11,21.1,1.0,
Drake London,WR,,19.2,,2026-03-18,,,,,,,WR8,19.1,-0.1,
Malik Nabers,WR,,18.1,,2026-03-18,,,,,,,WR7,18.3,0.2,
Trey McBride,TE,,17.7,,2026-03-18,,,,,,,TE1,17.6,-0.1,
Saquon Barkley,RB,,16.5,,2026-03-18,,,,,,,RB10,16.5,-0.0,
Jeremiyah Love,RB,,16.4,,2026-03-18,,,,,,,RB9,16.1,-0.3,
Omarion Hampton,RB,,15.1,,2026-03-18,,,,,,,RB8,14.8,-0.3,
De'Von Achane,RB,,12.8,,2026-03-18,,,,,,,RB7,11.6,-1.2,
Ashton Jeanty,RB,,11.8,,2026-03-18,,,,,,,RB6,11.5,-0.3,
James Cook,RB,,11.0,,2026-03-18,,,,,,,RB5,10.6,-0.4,
Justin Jefferson,WR,,10.7,,2026-03-18,,,,,,,WR6,12.8,2.1,
Amon-Ra St. Brown,WR,,9.0,,2026-03-18,,,,,,,WR5,9.0,-0.0,
CeeDee Lamb,WR,,8.8,,2026-03-18,,,,,,,WR4,8.6,-0.2,
Christian McCaffrey,RB,,7.1,,2026-03-18,,,,,,,RB4,7.2,0.1,
Jonathan Taylor,RB,,6.4,,2026-03-18,,,,,,,RB3,6.5,0.1,
Jaxon Smith-Njigba,WR,,5.3,,2026-03-18,,,,,,,WR3,5.3,-0.0,
Ja'Marr Chase,WR,,3.7,,2026-03-18,,,,,,,WR2,3.7,-0.0,
Puka Nacua,WR,,3.3,,2026-03-18,,,,,,,WR1,3.2,-0.1,
Jahmyr Gibbs,RB,,1.9,,2026-03-18,,,,,,,RB2,1.9,-0.0,
Bijan Robinson,RB,,1.3,,2026-03-18,,,,,,,RB1,1.4,0.1,
Tez Johnson,WR,,230.2,,2026-03-18,,,,,,,WR94,233.5,3.3,
Nico Collins,WR,,24.3,,2026-03-18,,,,,,,WR10,23.9,-0.4,
Christian Watson,WR,,57.3,,2026-03-18,,,,,,,WR29,57.4,0.1,
Chris Olave,WR,,27.0,,2026-03-18,,,,,,,WR11,27.5,0.5,
Josh Allen,QB,,29.6,,2026-03-18,,,,,,,QB1,30.5,0.9,
Rome Odunze,WR,,53.6,,2026-03-18,,,,,,,WR27,52.3,-1.3,
Quinshon Judkins,RB,,52.7,,2026-03-18,,,,,,,RB21,53.8,1.1,
Mike Evans,WR,,51.3,,2026-03-18,,,,,,,WR26,56.9,5.6,
Jaylen Waddle,WR,,50.2,,2026-03-18,,,,,,,WR25,51.1,0.9,
Lamar Jackson,QB,,50.0,,2026-03-18,,,,,,,QB2,49.6,-0.4,
TreVeyon Henderson,RB,,47.7,,2026-03-18,,,,,,,RB20,47.9,0.2,
Terry McLaurin,WR,,47.2,,2026-03-18,,,,,,,WR24,47.1,-0.1,
Davante Adams,WR,,46.4,,2026-03-18,,,,,,,WR23,45.3,-1.1,
Colston Loveland,TE,,46.1,,2026-03-18,,,,,,,TE3,43.9,-2.2,
Jameson Williams,WR,,44.5,,2026-03-18,,,,,,,WR22,43.1,-1.4,
DeVonta Smith,WR,,43.2,,2026-03-18,,,,,,,WR21,40.7,-2.5,
Luther Burden,WR,,42.6,,2026-03-18,,,,,,,WR20,42.5,-0.1,
Javonte Williams,RB,,41.8,,2026-03-18,,,,,,,RB19,43.2,1.4,
Zay Flowers,WR,,40.7,,2026-03-18,,,,,,,WR19,40.9,0.2,
Emeka Egbuka,WR,,39.6,,2026-03-18,,,,,,,WR18,43.4,3.8,
Ladd McConkey,WR,,39.1,,2026-03-18,,,,,,,WR17,37.9,-1.2,
Garrett Wilson,WR,,36.5,,2026-03-18,,,,,,,WR16,38.8,2.3,
Kyren Williams,RB,,35.2,,2026-03-18,,,,,,,RB18,35.1,-0.1,
Rashee Rice,WR,,34.7,,2026-03-18,,,,,,,WR15,33.7,-1.0,
Bucky Irving,RB,,34.2,,2026-03-18,,,,,,,RB17,28.4,-5.8,
Tee Higgins,WR,,33.3,,2026-03-18,,,,,,,WR14,33.6,0.3,
Tetairoa McMillan,WR,,32.2,,2026-03-18,,,,,,,WR13,32.3,0.1,
Breece Hall,RB,,31.2,,2026-03-18,,,,,,,RB16,31.4,0.2,
Travis Etienne Jr.,RB,,30.4,,2026-03-18,,,,,,,RB15,32.9,2.5,
A.J. Brown,WR,,30.0,,2026-03-18,,,,,,,WR12,29.8,-0.2,
Josh Jacobs,RB,,27.3,,2026-03-18,,,,,,,RB14,27.8,0.5,
Dalton Kincaid,TE,,116.5,,2026-03-18,,,,,,,TE10,112.5,-4.0,
Jaxson Dart,QB,,85.9,,2026-03-18,,,,,,,QB11,84.7,-1.2,
Tyler Shough,QB,,119.4,,2026-03-18,,,,,,,QB20,117.5,-1.9,
Gunnar Helm,TE,,201.4,,2026-03-18,,,,,,,TE28,199.6,-1.8,
Elijah Sarratt,WR,,199.2,,2026-03-18,,,,,,,WR78,191.8,-7.4,
Nicholas Singleton,RB,,198.1,,2026-03-18,,,,,,,RB64,195.6,-2.5,
Mason Taylor,TE,,198.0,,2026-03-18,,,,,,,TE27,200.9,2.9,
Michael Penix,QB,,197.1,,2026-03-18,,,,,,,QB30,180.1,-17.0,
