attempts,completions,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_te_premium,player_id,player_name,position,team,age,age_multiplier,scenario,season_proj,model,projection_confidence,games_recent,returning_from_injury
214.0,99.0,1242.0,5.5,5.5,23.0,47.0,0.0,0.0,0.0,0.0,0.0,65.4,65.4,65.4,65.4,00-0038998,Jake Haener,QB,NO,27,1.0,base,2026,weighted_v1,Low,8,False
214.0,99.0,1242.0,5.5,5.5,23.0,47.0,0.0,0.0,0.0,0.0,0.0,65.4,65.4,65.4,65.4,00-0038998,Jake Haener,QB,NO,27,1.0,bull,2026,weighted_v1,Low,8,False
,,0.0,0.0,0.0,58.0,227.0,1.9,52.0,45.0,292.0,1.4,71.7,94.2,116.7,116.7,00-0039032,Tyjae Spears,RB,TEN,25,1.02,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,85.0,336.0,2.8,53.0,46.0,294.0,1.8,90.6,113.6,136.6,136.6,00-0039032,Tyjae Spears,RB,TEN,25,1.02,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,113.0,446.0,3.7,51.0,44.0,284.0,2.2,108.4,130.4,152.4,152.4,00-0039032,Tyjae Spears,RB,TEN,25,1.02,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,204.0,1135.0,7.5,54.0,44.0,326.0,1.6,200.7,222.7,244.7,244.7,00-0039040,De'Von Achane,RB,MIA,25,1.02,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,251.0,1401.0,9.2,79.0,65.0,473.0,2.9,260.0,292.5,325.0,325.0,00-0039040,De'Von Achane,RB,MIA,25,1.02,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,321.0,1787.0,11.8,85.0,69.0,510.0,3.6,322.1,356.6,391.1,391.1,00-0039040,De'Von Achane,RB,MIA,25,1.02,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,169.0,0.7,21.1,29.1,37.1,45.1,00-0039041,Elijah Higgins,TE,ARI,26,0.98,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,244.0,1.4,32.8,45.3,57.8,70.3,00-0039041,Elijah Higgins,TE,ARI,26,0.98,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,279.0,2.1,40.5,54.5,68.5,82.5,00-0039041,Elijah Higgins,TE,ARI,26,0.98,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,42.0,0.4,6.6,8.6,10.6,12.6,00-0039050,Payne Durham,TE,TB,26,0.98,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,68.0,0.8,11.6,15.1,18.6,22.1,00-0039050,Payne Durham,TE,TB,26,0.98,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,88.0,1.3,16.6,20.6,24.6,28.6,00-0039050,Payne Durham,TE,TB,26,0.98,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.1,2.2,2.7,3.2,3.2,00-0039052,Trey Palmer,WR,TB,25,0.99,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.1,1.8,2.3,2.8,2.8,00-0039052,Trey Palmer,WR,TB,25,0.99,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.1,1.6,2.1,2.6,2.6,00-0039052,Trey Palmer,WR,TB,25,0.99,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,101.0,71.0,969.0,3.5,117.9,153.4,188.9,188.9,00-0039064,Zay Flowers,WR,BAL,26,1.02,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,91.0,64.0,881.0,4.2,113.3,145.3,177.3,177.3,00-0039064,Zay Flowers,WR,BAL,26,1.02,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,77.0,1056.0,6.4,144.0,182.5,221.0,221.0,00-0039064,Zay Flowers,WR,BAL,26,1.02,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,74.0,58.0,688.0,3.9,92.2,121.2,150.2,179.2,00-0039065,Sam LaPorta,TE,DET,26,0.98,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,587.0,4.8,87.5,112.0,136.5,161.0,00-0039065,Sam LaPorta,TE,DET,26,0.98,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,47.0,557.0,5.6,89.3,112.8,136.3,159.8,00-0039065,Sam LaPorta,TE,DET,26,0.98,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,29.0,257.0,1.2,32.9,47.4,61.9,76.4,00-0039066,Michael Mayer,TE,LV,25,0.94,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.0,375.0,2.2,50.7,71.2,91.7,112.2,00-0039066,Michael Mayer,TE,LV,25,0.94,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,39.0,353.0,2.8,52.1,71.6,91.1,110.6,00-0039066,Michael Mayer,TE,LV,25,0.94,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,154.0,111.0,1243.0,8.6,175.9,231.4,286.9,286.9,00-0039067,Rashee Rice,WR,KC,26,1.02,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,129.0,93.0,1044.0,9.3,160.2,206.7,253.2,253.2,00-0039067,Rashee Rice,WR,KC,26,1.02,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,116.0,84.0,939.0,10.9,159.3,201.3,243.3,243.3,00-0039067,Rashee Rice,WR,KC,26,1.02,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,117.0,1.1,18.3,25.3,32.3,39.3,00-0039074,Davis Allen,TE,LA,26,0.98,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,169.0,2.1,29.5,39.5,49.5,59.5,00-0039074,Davis Allen,TE,LA,26,0.98,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,200.0,3.2,39.2,51.2,63.2,75.2,00-0039074,Davis Allen,TE,LA,26,0.98,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,181.0,136.0,1801.0,7.2,223.3,291.3,359.3,359.3,00-0039075,Puka Nacua,WR,LA,25,0.99,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,164.0,124.0,1634.0,9.1,218.0,280.0,342.0,342.0,00-0039075,Puka Nacua,WR,LA,25,0.99,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,132.0,100.0,1318.0,9.3,187.6,237.6,287.6,287.6,00-0039075,Puka Nacua,WR,LA,25,0.99,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,206.0,1077.0,11.7,65.0,53.0,428.0,1.5,229.7,256.2,282.7,282.7,00-0039139,Jahmyr Gibbs,RB,DET,24,1.01,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,258.0,1346.0,14.6,60.0,49.0,397.0,2.1,274.5,299.0,323.5,323.5,00-0039139,Jahmyr Gibbs,RB,DET,24,1.01,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,292.0,1525.0,16.5,84.0,68.0,558.0,3.6,328.9,362.9,396.9,396.9,00-0039139,Jahmyr Gibbs,RB,DET,24,1.01,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,179.0,0.6,21.5,31.0,40.5,50.0,00-0039144,Luke Musgrave,TE,GB,26,0.98,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,232.0,1.1,29.8,41.8,53.8,65.8,00-0039144,Luke Musgrave,TE,GB,26,0.98,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,239.0,1.5,32.9,44.9,56.9,68.9,00-0039144,Luke Musgrave,TE,GB,26,0.98,bull,2026,weighted_v1,Medium,13,False
388.0,242.0,2390.0,16.2,8.7,54.0,254.0,3.3,0.0,0.0,0.0,0.0,188.2,188.2,188.2,188.2,00-0039150,Bryce Young,QB,CAR,25,0.95,bear,2026,weighted_v1,High,16,False
436.0,272.0,2689.0,18.3,9.8,54.0,254.0,3.3,0.0,0.0,0.0,0.0,206.4,206.4,206.4,206.4,00-0039150,Bryce Young,QB,CAR,25,0.95,base,2026,weighted_v1,High,16,False
529.0,330.0,3262.0,22.2,11.9,54.0,254.0,3.3,0.0,0.0,0.0,0.0,240.7,240.7,240.7,240.7,00-0039150,Bryce Young,QB,CAR,25,0.95,bull,2026,weighted_v1,High,16,False
438.0,269.0,3063.0,17.1,13.7,58.0,210.0,0.6,0.0,0.0,0.0,0.0,188.1,188.1,188.1,188.1,00-0039152,Will Levis,QB,TEN,27,1.0,bear,2026,weighted_v1,Medium,12,False
438.0,269.0,3063.0,17.1,13.7,58.0,210.0,0.6,0.0,0.0,0.0,0.0,188.1,188.1,188.1,188.1,00-0039152,Will Levis,QB,TEN,27,1.0,base,2026,weighted_v1,Medium,12,False
438.0,269.0,3063.0,17.1,13.7,58.0,210.0,0.6,0.0,0.0,0.0,0.0,188.1,188.1,188.1,188.1,00-0039152,Will Levis,QB,TEN,27,1.0,bull,2026,weighted_v1,Medium,12,False
436.0,279.0,3177.0,18.8,8.1,55.0,240.0,1.2,0.0,0.0,0.0,0.0,217.3,217.3,217.3,217.3,00-0039163,C.J. Stroud,QB,HOU,25,0.95,bear,2026,weighted_v1,High,14,False
460.0,295.0,3353.0,19.8,8.6,55.0,240.0,1.2,0.0,0.0,0.0,0.0,227.3,227.3,227.3,227.3,00-0039163,C.J. Stroud,QB,HOU,25,0.95,base,2026,weighted_v1,High,14,False
565.0,362.0,4118.0,24.3,10.6,55.0,240.0,1.2,0.0,0.0,0.0,0.0,271.9,271.9,271.9,271.9,00-0039163,C.J. Stroud,QB,HOU,25,0.95,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,149.0,602.0,8.8,0.0,0.0,0.0,0.0,113.0,113.0,113.0,113.0,00-0039165,Zach Charbonnet,RB,SEA,26,1.0,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,204.0,826.0,12.0,22.0,18.0,130.0,0.8,172.4,181.4,190.4,190.4,00-0039165,Zach Charbonnet,RB,SEA,26,1.0,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,238.0,964.0,14.0,24.0,20.0,145.0,1.0,200.9,210.9,220.9,220.9,00-0039165,Zach Charbonnet,RB,SEA,26,1.0,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,29.0,0.6,6.5,8.5,10.5,10.5,00-0039236,Johnny Wilson,WR,PHI,25,0.99,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,21.0,0.6,5.7,7.2,8.7,8.7,00-0039236,Johnny Wilson,WR,PHI,25,0.99,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,19.0,0.6,5.5,7.0,8.5,8.5,00-0039236,Johnny Wilson,WR,PHI,25,0.99,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,75.0,245.0,0.0,18.0,12.0,42.0,0.5,31.7,37.7,43.7,43.7,00-0039325,Carson Steele,RB,KC,24,1.01,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,75.0,245.0,0.0,14.0,9.0,33.0,0.5,30.8,35.3,39.8,39.8,00-0039325,Carson Steele,RB,KC,24,1.01,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,75.0,245.0,0.0,10.0,7.0,25.0,0.5,30.0,33.5,37.0,37.0,00-0039325,Carson Steele,RB,KC,24,1.01,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,84.0,62.0,668.0,4.2,92.0,123.0,154.0,185.0,00-0039338,Brock Bowers,TE,LV,24,0.88,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,93.0,69.0,734.0,5.7,107.6,142.1,176.6,211.1,00-0039338,Brock Bowers,TE,LV,24,0.88,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,84.0,62.0,659.0,6.6,105.5,136.5,167.5,198.5,00-0039338,Brock Bowers,TE,LV,24,0.88,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,31.0,325.0,2.0,44.5,60.0,75.5,75.5,00-0039342,Xavier Legette,WR,CAR,26,1.02,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,29.0,295.0,2.5,44.5,59.0,73.5,73.5,00-0039342,Xavier Legette,WR,CAR,26,1.02,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,438.0,4.9,73.2,94.2,115.2,115.2,00-0039342,Xavier Legette,WR,CAR,26,1.02,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,281.0,2.0,40.1,49.6,59.1,59.1,00-0039355,Luke McCaffrey,WR,WAS,25,0.99,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,363.0,3.3,56.1,68.1,80.1,80.1,00-0039355,Luke McCaffrey,WR,WAS,25,0.99,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,394.0,4.5,66.4,79.4,92.4,92.4,00-0039355,Luke McCaffrey,WR,WAS,25,0.99,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,198.0,1.0,25.8,38.8,51.8,64.8,00-0039356,Ja'Tavion Sanders,TE,CAR,23,0.8,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,166.0,1.2,23.8,34.8,45.8,56.8,00-0039356,Ja'Tavion Sanders,TE,CAR,23,0.8,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,186.0,1.8,29.4,41.4,53.4,65.4,00-0039356,Ja'Tavion Sanders,TE,CAR,23,0.8,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,213.0,1.1,27.9,43.4,58.9,74.4,00-0039359,Cade Stover,TE,HOU,26,0.98,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,26.0,175.0,1.4,25.9,38.9,51.9,64.9,00-0039359,Cade Stover,TE,HOU,26,0.98,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,162.0,1.6,25.8,37.8,49.8,61.8,00-0039359,Cade Stover,TE,HOU,26,0.98,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,222.0,863.0,3.1,36.0,32.0,286.0,1.0,139.5,155.5,171.5,171.5,00-0039361,Bucky Irving,RB,TB,24,1.01,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,243.0,943.0,3.3,43.0,37.0,335.0,1.5,156.6,175.1,193.6,193.6,00-0039361,Bucky Irving,RB,TB,24,1.01,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,270.0,1050.0,3.7,48.0,42.0,375.0,2.1,177.3,198.3,219.3,219.3,00-0039361,Bucky Irving,RB,TB,24,1.01,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.8,0.8,0.8,0.8,00-0039365,Jacob Cowing,WR,SF,26,1.02,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.6,0.6,00-0039365,Jacob Cowing,WR,SF,26,1.02,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.4,00-0039365,Jacob Cowing,WR,SF,26,1.02,bull,2026,weighted_v1,High,15,False
427.0,274.0,2579.0,11.3,8.7,54.0,328.0,0.0,0.0,0.0,0.0,0.0,163.8,163.8,163.8,163.8,00-0039376,Spencer Rattler,QB,NO,26,0.98,bear,2026,weighted_v1,Medium,9,False
494.0,316.0,2981.0,13.1,10.0,54.0,328.0,0.0,0.0,0.0,0.0,0.0,184.4,184.4,184.4,184.4,00-0039376,Spencer Rattler,QB,NO,26,0.98,base,2026,weighted_v1,Medium,9,False
534.0,342.0,3222.0,14.1,10.8,54.0,328.0,0.0,0.0,0.0,0.0,0.0,196.5,196.5,196.5,196.5,00-0039376,Spencer Rattler,QB,NO,26,0.98,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,166.0,0.6,20.2,28.2,36.2,36.2,00-0039379,Jamari Thrash,WR,CLE,26,1.02,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,154.0,0.8,20.2,27.7,35.2,35.2,00-0039379,Jamari Thrash,WR,CLE,26,1.02,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,224.0,1.4,30.8,41.8,52.8,52.8,00-0039379,Jamari Thrash,WR,CLE,26,1.02,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,128.0,544.0,2.0,39.0,29.0,225.0,1.0,94.9,109.4,123.9,123.9,00-0039384,Tyrone Tracy Jr.,RB,NYG,27,0.94,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,160.0,680.0,2.5,45.0,33.0,262.0,1.4,117.6,134.1,150.6,150.6,00-0039384,Tyrone Tracy Jr.,RB,NYG,27,0.94,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,248.0,1054.0,3.9,45.0,33.0,260.0,1.9,166.2,182.7,199.2,199.2,00-0039384,Tyrone Tracy Jr.,RB,NYG,27,0.94,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,85.0,347.0,1.4,22.0,15.0,142.0,0.5,60.3,67.8,75.3,75.3,00-0039391,Kimani Vidal,RB,LAC,25,1.02,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,183.0,742.0,3.0,16.0,11.0,104.0,0.5,105.6,111.1,116.6,116.6,00-0039391,Kimani Vidal,RB,LAC,25,1.02,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,266.0,1080.0,4.4,22.0,15.0,139.0,0.9,153.7,161.2,168.7,168.7,00-0039391,Kimani Vidal,RB,LAC,25,1.02,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,30.0,0.3,4.8,6.3,7.8,7.8,00-0039392,Jha'Quan Jackson,WR,TEN,26,1.02,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,23.0,0.3,4.1,5.6,7.1,7.1,00-0039392,Jha'Quan Jackson,WR,TEN,26,1.02,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,18.0,0.3,3.6,4.6,5.6,5.6,00-0039392,Jha'Quan Jackson,WR,TEN,26,1.02,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,273.0,1.5,36.3,48.3,60.3,60.3,00-0039410,Ryan Flournoy,WR,DAL,27,1.03,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,262.0,2.0,38.2,49.7,61.2,61.2,00-0039410,Ryan Flournoy,WR,DAL,27,1.03,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,579.0,5.5,90.9,115.9,140.9,140.9,00-0039410,Ryan Flournoy,WR,DAL,27,1.03,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,307.0,1.9,42.1,55.1,68.1,68.1,00-0039424,Devaughn Vele,WR,NO,29,0.98,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,42.0,487.0,4.1,73.3,94.3,115.3,115.3,00-0039424,Devaughn Vele,WR,NO,29,0.98,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,42.0,490.0,4.8,77.8,98.8,119.8,119.8,00-0039424,Devaughn Vele,WR,NO,29,0.98,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0039451,Isaiah Williams,WR,NYJ,26,1.02,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,72.0,0.5,10.2,15.2,20.2,20.2,00-0039451,Isaiah Williams,WR,NYJ,26,1.02,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,249.0,1.9,36.3,53.8,71.3,71.3,00-0039451,Isaiah Williams,WR,NYJ,26,1.02,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,618.0,2.9,79.2,103.2,127.2,127.2,00-0039491,Jalen Coker,WR,CAR,25,0.99,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,46.0,594.0,3.7,81.6,104.6,127.6,127.6,00-0039491,Jalen Coker,WR,CAR,25,0.99,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,488.0,4.1,73.4,92.4,111.4,111.4,00-0039491,Jalen Coker,WR,CAR,25,0.99,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,123.0,0.6,15.9,22.4,28.9,28.9,00-0039521,Xavier Weaver,WR,ARI,26,1.02,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,141.0,1.0,20.1,27.6,35.1,35.1,00-0039521,Xavier Weaver,WR,ARI,26,1.02,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,148.0,1.4,23.2,30.7,38.2,38.2,00-0039521,Xavier Weaver,WR,ARI,26,1.02,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0039530,Brevyn Spann-Ford,TE,DAL,27,1.01,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,103.0,0.9,15.7,21.2,26.7,32.2,00-0039530,Brevyn Spann-Ford,TE,DAL,27,1.01,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,83.0,0.9,13.7,18.2,22.7,27.2,00-0039530,Brevyn Spann-Ford,TE,DAL,27,1.01,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0039589,Kameron Johnson,WR,TB,24,0.96,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0039589,Kameron Johnson,WR,TB,24,0.96,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0039589,Kameron Johnson,WR,TB,24,0.96,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,92.0,0.5,12.2,18.7,25.2,25.2,00-0039623,Mason Tipton,WR,NO,26,1.02,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,105.0,0.8,15.3,22.8,30.3,30.3,00-0039623,Mason Tipton,WR,NO,26,1.02,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,192.0,1.8,30.0,43.5,57.0,57.0,00-0039623,Mason Tipton,WR,NO,26,1.02,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,33.0,0.6,6.9,9.4,11.9,14.4,00-0039648,David Martin-Robinson,TE,TEN,27,1.01,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,25.0,0.6,6.1,8.1,10.1,12.1,00-0039648,David Martin-Robinson,TE,TEN,27,1.01,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,62.0,1.8,17.0,21.0,25.0,29.0,00-0039648,David Martin-Robinson,TE,TEN,27,1.01,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,42.0,0.2,5.4,7.4,9.4,11.4,00-0039686,Colson Yankoff,TE,WAS,27,1.01,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,34.0,0.2,4.6,6.6,8.6,10.6,00-0039686,Colson Yankoff,TE,WAS,27,1.01,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,69.0,0.5,9.9,13.9,17.9,21.9,00-0039686,Colson Yankoff,TE,WAS,27,1.01,bull,2026,weighted_v1,Medium,10,False
510.0,328.0,3311.0,22.4,9.6,86.0,379.0,4.7,0.0,0.0,0.0,0.0,268.9,268.9,268.9,268.9,00-0039732,Bo Nix,QB,DEN,27,1.0,bear,2026,weighted_v1,High,17,False
629.0,404.0,4084.0,27.6,11.9,86.0,379.0,4.7,0.0,0.0,0.0,0.0,316.1,316.1,316.1,316.1,00-0039732,Bo Nix,QB,DEN,27,1.0,base,2026,weighted_v1,High,17,False
680.0,437.0,4415.0,29.9,12.9,86.0,379.0,4.7,0.0,0.0,0.0,0.0,336.5,336.5,336.5,336.5,00-0039732,Bo Nix,QB,DEN,27,1.0,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,102.0,497.0,3.5,0.0,0.0,0.0,0.0,70.7,70.7,70.7,70.7,00-0039738,Blake Corum,RB,LA,26,1.0,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,136.0,663.0,4.7,0.0,0.0,0.0,0.0,94.5,94.5,94.5,94.5,00-0039738,Blake Corum,RB,LA,26,1.0,base,2026,weighted_v1,High,17,False
